"locid","address","X","Y","capacity","ID"
"38.8013625,-77.1520889","5518 Harvey Lane ALEXANDRIA VA 22312",38.8013625,-77.1520889,12,"l3008"
"38.770773,-77.259169","6639 Green Ash Drive SPRINGFIELD VA 22152",38.770773,-77.259169,4,"l3009"
"38.7497715,-77.1384721","5908 Bond Court ALEXANDRIA VA 22315",38.7497715,-77.1384721,12,"l3010"
"38.6248379,-77.344197","15098 Jarrell Place WOODBRIDGE VA 22193",38.6248379,-77.344197,5,"l3011"
"38.7997034,-77.0922173","3502 Elmwood Drive ALEXANDRIA VA 22303",38.7997034,-77.0922173,12,"l3012"
"38.7649891,-77.0741421","7026 Stanford Drive ALEXANDRIA VA 22307",38.7649891,-77.0741421,5,"l3013"
"39.0277103,-77.5186322","42870 Meander Crossing Court BROADLANDS VA 20148",39.0277103,-77.5186322,12,"l3014"
"39.261482,-78.142145","284 Tyler Drive CLEAR BROOK VA 22624",39.261482,-78.142145,12,"l3015"
"38.983974,-77.515252","42969 Chancery Terrace ASHBURN VA 20148",38.983974,-77.515252,12,"l3016"
"38.7354675,-77.1040118","8222 Mc Clelland Place ALEXANDRIA VA 22309",38.7354675,-77.1040118,5,"l3017"
"38.809349,-77.110359","134 Jasper Place ALEXANDRIA VA 22304",38.809349,-77.110359,9,"l3018"
"38.8774474,-77.3895687","12817 Lee Jackson Memorial Highway FAIRFAX VA 22033",38.8774474,-77.3895687,7,"l3019"
"38.9390101,-77.3942775","2503 Monroe Street HERNDON VA 20171",38.9390101,-77.3942775,7,"l3020"
"38.9081728,-77.5680497","41514 Quarter Mane Terrace ALDIE VA 20105",38.9081728,-77.5680497,9,"l3021"
"38.8050188,-77.0954431","109 Browns Mill Drive ALEXANDRIA VA 22304",38.8050188,-77.0954431,5,"l3022"
"38.815169,-77.62786","14764 Keavy Ridge Court HAYMARKET VA 20169",38.815169,-77.62786,12,"l3023"
"38.9676551,-77.3304907","1522 Goldenrain Court RESTON VA 20190",38.9676551,-77.3304907,12,"l3024"
"36.7730102,-76.1117224","3705 Joppa Lane VA. BEACH VA 23456",36.7730102,-76.1117224,12,"l3025"
"38.8747252,-77.2003868","2847 Rogers Drive FALLS CHURCH VA 22042",38.8747252,-77.2003868,7,"l3026"
"38.801093,-77.286843","9932 Lakepointe Court BURKE VA 22015",38.801093,-77.286843,8,"l3027"
"38.9144386,-77.1479321","6125 Old Dominion Drive MC LEAN VA 22101",38.9144386,-77.1479321,12,"l3028"
"38.9679882,-77.4019906","1210 Summerfield Drive HERNDON VA 20170",38.9679882,-77.4019906,12,"l3029"
"38.8072125,-77.1775657","6708 Edsall Road SPRINGFIELD VA 22151",38.8072125,-77.1775657,12,"l3030"
"38.086304,-78.478258","600 Rio Road West CHARLOTTESVILLE VA 22901",38.086304,-78.478258,12,"l3031"
"38.8198941,-77.1532088","4805 Seminole Avenue ALEXANDRIA VA 22312",38.8198941,-77.1532088,12,"l3032"
"38.8032656,-77.1800367","6806 Hopewell Ave SPRINGFIELD VA 22151",38.8032656,-77.1800367,12,"l3033"
"38.7347986,-77.2509101","8851 Creekside Way SPRINGFIELD VA 22153",38.7347986,-77.2509101,12,"l3034"
"38.9025788,-77.3373555","2729 Clarkes Landing Drive OAKTON VA 22124",38.9025788,-77.3373555,7,"l3035"
"38.7450065,-77.0709943","2301 Sherwood Hall Lane ALEXANDRIA VA 22306",38.7450065,-77.0709943,7,"l3036"
"37.394641,-79.1815044","506 Newberne Street LYNCHBURG VA 24501",37.394641,-79.1815044,12,"l3037"
"37.6008327,-78.1285137","47 Foxglove Lane CARTERSVILLE VA 23027",37.6008327,-78.1285137,12,"l3038"
"38.877747,-77.1724663","2806 Douglass Avenue FALLS CHURCH VA 22042",38.877747,-77.1724663,7,"l3039"
"37.2405579,-78.4749157","78 Ropp Road FARMVILLE VA 23901",37.2405579,-78.4749157,6,"l3040"
"39.2623392,-77.583322","12755 Taylorstown Road LOVETTSVILLE VA 20180",39.2623392,-77.583322,12,"l3041"
"38.8508831,-77.1449437","6138 Beachway Drive FALLS CHURCH VA 22041",38.8508831,-77.1449437,12,"l3042"
"36.912167,-76.2430011","7512 Evelyn T. Butts Avenue NORFOLK VA 23513",36.912167,-76.2430011,9,"l3043"
"38.7101882,-77.2282334","9078 Furey Road LORTON VA 22079",38.7101882,-77.2282334,12,"l3044"
"38.7661729,-77.5981849","13629 America Drive BRISTOW VA 20136",38.7661729,-77.5981849,4,"l3045"
"37.2953954,-79.856769","3923 Falling Creek Drive VINTON VA 24179",37.2953954,-79.856769,12,"l3046"
"38.7473668,-77.0809318","2827 Joseph Makell Court ALEXANDRIA VA 22306",38.7473668,-77.0809318,12,"l3047"
"37.4635209,-77.4747906","4120 Dorset Road RICHMOND VA 23234",37.4635209,-77.4747906,4,"l3048"
"38.9577187,-77.390645","654 Pemberton Court HERNDON VA 20170",38.9577187,-77.390645,9,"l3049"
"38.8986904,-77.5009587","25961 Rachel Hill Drive CHANTILLY VA 20152",38.8986904,-77.5009587,12,"l3050"
"38.8340808,-77.1273146","2331 Sibley St ALEXANDRIA VA 22311",38.8340808,-77.1273146,5,"l3051"
"37.2889626,-79.9588112","1410 Grayson Avenue ROANOKE VA 24017",37.2889626,-79.9588112,12,"l3052"
"38.903445,-77.514876","25814 Turlough Terrace CHANTILLY VA 20152",38.903445,-77.514876,9,"l3053"
"38.7469499,-77.2393927","7706 Tower Woods Drive SPRINGFIELD VA 22153",38.7469499,-77.2393927,7,"l3054"
"37.4359758,-77.5130997","6455 Bareback Terrace NORTH CHESTERFIELD VA 23234",37.4359758,-77.5130997,5,"l3055"
"39.0303037,-77.378805","103 Nalls Court STERLING VA 20164",39.0303037,-77.378805,12,"l3056"
"38.8337699,-77.4568639","14704 Bonnett Terrace CENTREVILLE VA 20121",38.8337699,-77.4568639,5,"l3057"
"38.9532033,-77.5880675","40871 Hayrake Place ALDIE VA 20105",38.9532033,-77.5880675,12,"l3058"
"38.8341613,-77.2458979","8704 Norfolk Avenue ANNANDALE VA 22003",38.8341613,-77.2458979,12,"l3059"
"38.9699568,-77.4049501","1238 Summerfield Drive HERNDON VA 20170",38.9699568,-77.4049501,7,"l3060"
"38.8843652,-77.3753066","3612 West Ox Road FAIRFAX VA 22033",38.8843652,-77.3753066,12,"l3061"
"38.9307508,-77.3397783","11440 Tanbark Drive RESTON VA 20191",38.9307508,-77.3397783,12,"l3062"
"38.8463163,-77.4426325","5723 Triplett Drive CENTREVILLE VA 20120",38.8463163,-77.4426325,12,"l3063"
"38.818959,-77.1365217","5800 Quantrell Avenue Apt. 408 ALEXANDRIA VA 22312",38.818959,-77.1365217,5,"l3064"
"38.7065377,-77.2567918","9017 Haywood Ave LORTON VA 22079",38.7065377,-77.2567918,12,"l3065"
"37.1085253,-76.4859268","613 Brandywine Drive NEWPORT NEWS VA 23602",37.1085253,-76.4859268,4,"l3066"
"36.8764546,-76.407111","3808 Stateflower Court PORTSMOUTH VA 23703",36.8764546,-76.407111,10,"l3067"
"38.7729619,-77.5699347","8646 Placid Lake Court BRISTOW VA 20136",38.7729619,-77.5699347,12,"l3068"
"38.9105509,-77.5504555","25565 Royal Hunter Drive ALDIE VA 20105",38.9105509,-77.5504555,12,"l3069"
"38.881397,-77.389281","3874 Billberry Drive FAIRFAX VA 22033",38.881397,-77.389281,5,"l3070"
"38.9435055,-77.5710989","24346 Sparrow Pond Court ALDIE VA 20105",38.9435055,-77.5710989,12,"l3071"
"38.8219001,-77.1551222","6470 Merritt Court ALEXANDRIA VA 22312",38.8219001,-77.1551222,12,"l3072"
"38.8021152,-77.2378435","5509 Mitcham Court SPRINGFIELD VA 22151",38.8021152,-77.2378435,12,"l3073"
"38.8231246,-77.3802402","12541 Bunche Road FAIRFAX VA 22030",38.8231246,-77.3802402,12,"l3074"
"38.793856,-77.2035761","5750 Heming Ave SPRINGFIELD VA 22151",38.793856,-77.2035761,7,"l3075"
"38.7365286,-77.2130534","7803 Braemer Way SPRINGFIELD VA 22153",38.7365286,-77.2130534,12,"l3076"
"38.9191069,-77.2457914","401 Old Courthouse Rd NE VIENNA VA 22180",38.9191069,-77.2457914,8,"l3077"
"38.7767324,-77.2170956","7815 Harwood Place SPRINGFIELD VA 22152",38.7767324,-77.2170956,7,"l3078"
"38.7328579,-77.2028124","8235 Woodstown Court SPRINGFIELD VA 22153",38.7328579,-77.2028124,7,"l3079"
"38.9127701,-77.5499852","42025 Foley Headwaters Street ALDIE VA 20105",38.9127701,-77.5499852,12,"l3080"
"38.8210797,-77.2097746","7622 Erie Street ANNANDALE VA 22003",38.8210797,-77.2097746,12,"l3081"
"38.9821479,-77.5268744","22854 Arbor View Drive ASHBURN VA 20148",38.9821479,-77.5268744,12,"l3082"
"38.7804765,-77.2938041","6236 Belleair Road BURKE VA 22015",38.7804765,-77.2938041,12,"l3083"
"38.9244275,-77.5568482","41824 Apatite Square ALDIE VA 20105",38.9244275,-77.5568482,9,"l3084"
"38.9898522,-77.5107604","43097 Capri Place ASHBURN VA 20148",38.9898522,-77.5107604,12,"l3085"
"38.7853245,-77.1204038","5005 Greenhaven Place ALEXANDRIA VA 22310",38.7853245,-77.1204038,7,"l3086"
"38.9228299,-77.3722566","2608 Seskey Glen Ct. HERNDON VA 20171",38.9228299,-77.3722566,8,"l3087"
"39.047993,-77.605807","20583 Gleedsville Road LEESBURG VA 20175",39.047993,-77.605807,12,"l3088"
"38.9144584,-77.5150484","43011 Beachall Street CHANTILLY VA 20152",38.9144584,-77.5150484,9,"l3089"
"38.9078949,-77.4791375","43930 Middlesex Drive CHANTILLY VA 20152",38.9078949,-77.4791375,12,"l3090"
"38.8082594,-77.13333","411 S. Van Dorn St. Apt. T1 ALEXANDRIA VA 22304",38.8082594,-77.13333,5,"l3091"
"38.8165347,-77.2072143","4914 Ravensworth Road ANNANDALE VA 22003",38.8165347,-77.2072143,12,"l3092"
"38.8189245,-77.214266","7733 Heritage Dr ANNANDALE VA 22003",38.8189245,-77.214266,12,"l3093"
"38.9695736,-77.3472258","1637 Bennington Hallow Ln. RESTON VA 20194",38.9695736,-77.3472258,7,"l3094"
"38.8177226,-77.1549649","6470 Fourth Street ALEXANDRIA VA 22312",38.8177226,-77.1549649,7,"l3095"
"38.8726302,-77.120269","5204 N. Carlin Springs Road ARLINGTON VA 22203",38.8726302,-77.120269,9,"l3096"
"36.9545787,-79.3547181","210 Northside Drive GRETNA VA 24557",36.9545787,-79.3547181,4,"l3097"
"38.8702308,-77.3981789","13105 Point Pleasant Drive FAIRFAX VA 22033",38.8702308,-77.3981789,7,"l3098"
"38.8336164,-77.1443145","6222 Everglades Drive ALEXANDRIA VA 22312",38.8336164,-77.1443145,10,"l3099"
"38.7858432,-77.3406307","6334 Youngs Branch Drive FAIRFAX STATION VA 22039",38.7858432,-77.3406307,12,"l3100"
"38.8779952,-77.4092995","13451 Stream Valley Drive CHANTILLY VA 20151",38.8779952,-77.4092995,12,"l3101"
"38.3978384,-78.8462323","3113 Taylor Spring Lane ROCKINGHAM VA 22801",38.3978384,-78.8462323,12,"l3102"
"38.7600196,-77.165019","7298 Larrup Court ALEXANDRIA VA 22315",38.7600196,-77.165019,8,"l3103"
"38.8999016,-77.4248576","3706 Renoir Terrace CHANTILLY VA 20151",38.8999016,-77.4248576,7,"l3104"
"38.8548802,-77.0965783","1509 S Quincy St ARLINGTON VA 22204",38.8548802,-77.0965783,12,"l3105"
"38.8328787,-77.4275139","13921 Waterflow Place CENTREVILLE VA 20121",38.8328787,-77.4275139,9,"l3106"
"38.9051713,-77.4880995","43760 Churchill Glen Drive CHANTILLY VA 20152",38.9051713,-77.4880995,12,"l3107"
"37.6864413,-77.506335","11740 Mill Road GLEN ALLEN VA 23059",37.6864413,-77.506335,12,"l3108"
"37.2461914,-79.347373","18766 Wyatts Way EVINGTON VA 24550",37.2461914,-79.347373,12,"l3109"
"38.9212231,-77.5127861","43058 Baltzer Glenn Court CHANTILLY VA 20152",38.9212231,-77.5127861,12,"l3110"
"38.7406558,-77.2343408","8018 Diving Cliff Lane SPRINGFIELD VA 22153",38.7406558,-77.2343408,12,"l3111"
"38.8369858,-77.1186958","5158 Echols Avenue ALEXANDRIA VA 22311",38.8369858,-77.1186958,9,"l3112"
"38.7347223,-77.1060192","8210 Lake Park Drive ALEXANDRIA VA 22309",38.7347223,-77.1060192,12,"l3113"
"38.913462,-77.2078881","7603 Lisle Ave FALLS CHURCH VA 22043",38.913462,-77.2078881,12,"l3114"
"38.7970072,-77.0789084","5646 Kathryn Street ALEXANDRIA VA 22303",38.7970072,-77.0789084,12,"l3115"
"38.7705687,-77.1882693","6834 Clowser Court SPRINGFIELD VA 22150",38.7705687,-77.1882693,5,"l3116"
"36.7724362,-76.1976861","2021 Manassas Run VIRGINIA BEACH VA 23464",36.7724362,-76.1976861,12,"l3117"
"38.9916907,-77.4052191","109 Caragana Court STERLING VA 20164",38.9916907,-77.4052191,12,"l3118"
"38.8542521,-77.0601566","813 South 22nd Street South ARLINGTON VA 22202",38.8542521,-77.0601566,9,"l3119"
"38.8415168,-77.3297728","11103 La Messa Drive FAIRFAX VA 22030",38.8415168,-77.3297728,12,"l3120"
"38.8653393,-77.1604021","3070 Hazelton Street FALLS CHURCH VA 22044",38.8653393,-77.1604021,12,"l3121"
"38.8636426,-77.1415731","6046 Brook Drive FALLS CHURCH VA 22044",38.8636426,-77.1415731,12,"l3122"
"39.2838237,-77.6410278","4 Joel Way LOVETTSVILLE VA 20180",39.2838237,-77.6410278,12,"l3123"
"38.9214745,-77.1967259","1716 Olney Road FALLS CHURCH VA 22043",38.9214745,-77.1967259,7,"l3124"
"38.724614,-77.129738","5524 Sacramento Mews Place ALEXANDRIA VA 22309",38.724614,-77.129738,5,"l3125"
"38.9441752,-77.3992017","2472 Silk Court HERNDON VA 20171",38.9441752,-77.3992017,12,"l3126"
"38.850995,-77.0953307","4000 19th Street ARLINGTON VA 22204",38.850995,-77.0953307,9,"l3127"
"38.8605761,-77.134607","3215 Magnolia Avenue FALLS CHURCH VA 22041",38.8605761,-77.134607,12,"l3128"
"38.8941452,-77.1468311","6015 Lee Highway ARLINGTON VA 22205",38.8941452,-77.1468311,12,"l3129"
"38.8865691,-77.3756206","3601 West Ox Road FAIRFAX VA 22033",38.8865691,-77.3756206,12,"l3130"
"39.0048817,-77.5002418","22058 Chelsy Paige Sq. ASHBURN VA 20148",39.0048817,-77.5002418,9,"l3131"
"38.8716393,-77.4175272","13506 Ridge Rock Drive CHANTILLY VA 20151",38.8716393,-77.4175272,12,"l3132"
"38.8492501,-77.3408999","11340 Nancyann Way FAIRFAX VA 22030",38.8492501,-77.3408999,12,"l3133"
"38.9273444,-77.1674116","6526 Hitt Avenue MC LEAN VA 22101",38.9273444,-77.1674116,8,"l3134"
"37.4472544,-77.6086538","11833 Rimswell Turn MIDLOTHIAN VA 23112",37.4472544,-77.6086538,5,"l3135"
"38.8760497,-77.2467792","2828 Cedar Lane VIENNA VA 22180",38.8760497,-77.2467792,12,"l3136"
"37.5390252,-77.363502","4908 Thornhurst Court RICHMOND VA 23223",37.5390252,-77.363502,9,"l3137"
"39.0401853,-77.4918633","43627 Preddy Court ASHBURN VA 20147",39.0401853,-77.4918633,12,"l3138"
"38.8790903,-77.5268744","42511 Madturkey Run Place CHANTILLY VA 20152",38.8790903,-77.5268744,12,"l3139"
"38.8758229,-77.2864973","9860 Sweet Mint Drive VIENNA VA 22181",38.8758229,-77.2864973,12,"l3140"
"38.843351,-77.201228","7488 Pleasant way ANNANDALE VA 22003",38.843351,-77.201228,12,"l3141"
"38.8041076,-77.2359328","5400 Donnelly Ct. SPRINGFIELD VA 22151",38.8041076,-77.2359328,10,"l3142"
"38.809651,-77.058687","108 Mount Vernon Avenue ALEXANDRIA VA 22301",38.809651,-77.058687,9,"l3143"
"38.6959317,-77.2176794","8017 George Fox Place LORTON VA 22079",38.6959317,-77.2176794,7,"l3144"
"38.8782117,-77.2114477","7812 Snead Lane FALLS CHURCH VA 22043",38.8782117,-77.2114477,10,"l3145"
"39.0136751,-77.4240058","45554 Ruislip Manor Way STERLING VA 20166",39.0136751,-77.4240058,12,"l3146"
"38.7330431,-77.1085479","8322 Claremont Woods Dr. ALEXANDRIA VA 22309",38.7330431,-77.1085479,5,"l3147"
"38.8677912,-77.3707477","12216 Grassy Hill Ct FAIRFAX VA 22033",38.8677912,-77.3707477,5,"l3148"
"38.8598021,-77.1395507","3221 Hallran Road FALLS CHURCH VA 22041",38.8598021,-77.1395507,12,"l3149"
"38.8238505,-77.2126491","7850 Heritage Dr. ANNANDALE VA 22003",38.8238505,-77.2126491,7,"l3150"
"38.9751607,-77.2931758","1121 Walker Road GREAT FALLS VA 22066",38.9751607,-77.2931758,12,"l3151"
"38.72668,-77.2113169","8477 Kitchener Drive SPRINGFIELD VA 22153",38.72668,-77.2113169,10,"l3152"
"38.7775659,-77.0717931","2304 Emmett Drive ALEXANDRIA VA 22307",38.7775659,-77.0717931,12,"l3153"
"38.8994847,-77.2320955","8316 Second Avenue VIENNA VA 22182",38.8994847,-77.2320955,12,"l3154"
"38.7883964,-77.187719","6006 Amherst Avenue SPRINGFIELD VA 22150",38.7883964,-77.187719,7,"l3155"
"39.0376796,-77.3941878","20866 Derrydale Square STERLING VA 20165",39.0376796,-77.3941878,10,"l3156"
"38.9446723,-77.3708213","2247 Sanibel Drive RESTON VA 20191",38.9446723,-77.3708213,12,"l3157"
"38.820801,-77.1960296","7237 Auburn Street ANNANDALE VA 22003",38.820801,-77.1960296,12,"l3158"
"38.8447713,-77.2161075","7827 Thor Drive ANNANDALE VA 22003",38.8447713,-77.2161075,7,"l3159"
"38.8887209,-77.411928","3920 Kernstown Court FAIRFAX VA 22033",38.8887209,-77.411928,5,"l3160"
"38.7616193,-77.1903694","7218 Beverly Park Drive SPRINGFIELD VA 22150",38.7616193,-77.1903694,7,"l3161"
"38.9927804,-77.4874273","43770 Maison Blanc SQ. ASHBURN VA 20148",38.9927804,-77.4874273,9,"l3162"
"38.7770194,-77.1121922","6425 Rose Hill Drive ALEXANDRIA VA 22310",38.7770194,-77.1121922,12,"l3163"
"38.8517726,-77.2903705","3633 Heritage Lane FAIRFAX VA 22030",38.8517726,-77.2903705,12,"l3164"
"38.7921925,-77.2612366","9212 Honey Creeper Court BURKE VA 22015",38.7921925,-77.2612366,7,"l3165"
"38.7834913,-77.2629426","9106 Andromeda Drive BURKE VA 22015",38.7834913,-77.2629426,7,"l3166"
"38.7842298,-77.1737468","6613 Fargo Street SPRINGFIELD VA 22150",38.7842298,-77.1737468,7,"l3167"
"38.8763593,-77.1151896","512 N. Wakefield Street ARLINGTON VA 22203",38.8763593,-77.1151896,9,"l3168"
"38.8759912,-77.1884602","2834 Rosemary lane FALLS CHURCH VA 22042",38.8759912,-77.1884602,7,"l3169"
"38.8357021,-77.1399552","6118 Yellowstone Drive ALEXANDRIA VA 22312",38.8357021,-77.1399552,7,"l3170"
"38.7388096,-77.1031645","8116 Norwood Drive ALEXANDRIA VA 22309",38.7388096,-77.1031645,7,"l3171"
"38.8504078,-77.1367193","3444 Washington Drive FALLS CHURCH VA 22041",38.8504078,-77.1367193,7,"l3172"
"38.9999336,-77.3730532","1378 Butter Churn Drive HERNDON VA 20170",38.9999336,-77.3730532,7,"l3173"
"39.0307639,-77.5162804","42967 Sundance Square ASHBURN VA 20148",39.0307639,-77.5162804,12,"l3174"
"38.8122456,-77.1004896","118 North French Street ALEXANDRIA VA 22304",38.8122456,-77.1004896,9,"l3175"
"38.8366327,-77.1519092","4008 Braddock Rd ALEXANDRIA VA 22312",38.8366327,-77.1519092,7,"l3176"
"38.918237,-77.557399","41803 Eloquence Terrace ALDIE VA 20105",38.918237,-77.557399,12,"l3177"
"38.9833381,-77.5304578","42564 Olmsted Drive ASHBURN VA 20148",38.9833381,-77.5304578,12,"l3178"
"38.7998632,-77.2839808","9921 Whitewater Drive BURKE VA 22015",38.7998632,-77.2839808,12,"l3179"
"38.7828228,-77.096938","3711 Trigger Court ALEXANDRIA VA 22310",38.7828228,-77.096938,7,"l3180"
"39.0607138,-77.4362894","20009 Broad Run Drive STERLING VA 20165",39.0607138,-77.4362894,12,"l3181"
"38.8760043,-77.2639977","2906 Swanee Lane FAIRFAX VA 22031",38.8760043,-77.2639977,7,"l3182"
"39.0365532,-77.3612222","20078 Great Falls Forest Dr GREAT FALLS VA 22066",39.0365532,-77.3612222,12,"l3183"
"38.8502929,-77.106199","1405 S. Buchanan Street ARLINGTON VA 22204",38.8502929,-77.106199,9,"l3184"
"38.8918782,-77.2388314","2423 Cedar Lane VIENNA VA 22180",38.8918782,-77.2388314,12,"l3185"
"38.803822,-77.2931182","5426 Long Boat Court FAIRFAX VA 22032",38.803822,-77.2931182,12,"l3186"
"38.901151,-77.279867","549 Malcolm Road NW VIENNA VA 22180",38.901151,-77.279867,8,"l3187"
"38.7694605,-77.1285219","5215 Harbor Court Drive ALEXANDRIA VA 22315",38.7694605,-77.1285219,10,"l3188"
"38.7819701,-77.2024756","7506 Mendota Place SPRINGFIELD VA 22150",38.7819701,-77.2024756,7,"l3189"
"38.7831724,-77.2815727","6161 Lucas Pond Court BURKE VA 22015",38.7831724,-77.2815727,12,"l3190"
"38.8628953,-77.1086265","4511 South 6th Street ARLINGTON VA 22204",38.8628953,-77.1086265,9,"l3191"
"38.8243773,-77.2134127","7855 Heritage Drive ANNANDALE VA 22003",38.8243773,-77.2134127,7,"l3192"
"38.7666204,-77.0876313","3303 Collard Street ALEXANDRIA VA 22306",38.7666204,-77.0876313,12,"l3193"
"38.7332948,-77.0972077","8236 Central Avenue ALEXANDRIA VA 22309",38.7332948,-77.0972077,7,"l3194"
"38.8999148,-77.2872285","9905 Montclair Ct VIENNA VA 22181",38.8999148,-77.2872285,7,"l3195"
"37.4386993,-77.4616483","3631 Luckylee Crest CHESTERFIELD VA 23234",37.4386993,-77.4616483,8,"l3196"
"38.6623449,-77.3426048","4528 Hazelton Drive WOODBRIDGE VA 22193",38.6623449,-77.3426048,4,"l3197"
"38.8767975,-77.1789135","2809 Winchester Way FALLS CHURCH VA 22042",38.8767975,-77.1789135,12,"l3198"
"38.7343152,-77.104176","4129 Buckman Road ALEXANDRIA VA 22309",38.7343152,-77.104176,7,"l3199"
"39.0989255,-77.566375","187 Alpine Drive LEESBURG VA 20175",39.0989255,-77.566375,12,"l3200"
"38.8907828,-77.4020354","13105 Willoughby Point Drive FAIRFAX VA 22033-1427",38.8907828,-77.4020354,7,"l3201"
"38.8990254,-77.5144437","25941 Donovan Drive SOUTH RIDING VA 20152",38.8990254,-77.5144437,12,"l3202"
"39.040452,-77.5104379","43101 Gatwick Squar ASHBURN VA 20147",39.040452,-77.5104379,9,"l3203"
"38.9713277,-77.3013443","10249 Leesburg Pike VIENNA VA 22182",38.9713277,-77.3013443,12,"l3204"
"39.0491508,-77.3915195","46444 Springwood Ct STERLING VA 20165",39.0491508,-77.3915195,12,"l3205"
"38.8021714,-77.1524934","5510 Gwyn Place ALEXANDRIA VA 22312",38.8021714,-77.1524934,7,"l3206"
"38.990075,-77.487226","43777 Barborsville Mansion Square ASHBURN VA 20148",38.990075,-77.487226,12,"l3207"
"38.8485459,-77.4035152","5031 Cool Fountain Lane CENTREVILLE VA 20120",38.8485459,-77.4035152,12,"l3208"
"38.712351,-77.195751","9077 Two Bays Road LORTON VA 22079",38.712351,-77.195751,8,"l3209"
"37.2873029,-78.3798658","503 Milnwood Road FARMVILLE VA 23901",37.2873029,-78.3798658,12,"l3210"
"38.8041674,-77.2204191","7940 Ellet Road SPRINGFIELD VA 22151",38.8041674,-77.2204191,7,"l3211"
"38.8614534,-77.188303","7016 Strathmore Street FALLS CHURCH VA 22042",38.8614534,-77.188303,7,"l3212"
"39.114921,-77.5284099","1510 Tecumseh Terrace N.E. LEESBURG VA 20176",39.114921,-77.5284099,5,"l3213"
"37.5098704,-77.9446174","4230 Pierce Road POWHATAN VA 23139",37.5098704,-77.9446174,12,"l3214"
"37.2338487,-77.4479891","21301 Trojan Drive SOUTH CHESTERFIELD VA 23803",37.2338487,-77.4479891,5,"l3215"
"38.7800807,-77.1176828","6318 Rose Hill Drive ALEXANDRIA VA 22310",38.7800807,-77.1176828,12,"l3216"
"38.8329551,-77.4287692","13944 Sawteeth Way CENTREVILLE VA 20121",38.8329551,-77.4287692,5,"l3217"
"38.8225103,-77.1337804","511 N. Armistead Street #301 ALEXANDRIA VA 22312",38.8225103,-77.1337804,5,"l3218"
"39.1382185,-77.7611","17335 Arrowood Place ROUND HILL VA 20141",39.1382185,-77.7611,12,"l3219"
